Id,cnpj,nome_razao_social,nome_fantasia,logradouro,numero,complemento,cep,bairro,municipio,uf,email,telefone
905,01353824000108,SHAULLIN TRANSPORTADOR REVENDEDOR RETALHISTA LTDA,NULL,AV ATTILIO FONTANA,1011,********,78890000,INDUSTRIAL LEONEL BEDIN,SORRISO,MT,ATENDIMENTO@DELTASORRISO.COM.BR,6635441910
906,00345307000124,XAXIM COMERCIO DE COMBUSTIVEIS LTDA,,RODOVIA BR 163,S/N,"KM 739,2",78890000,ZONA RURAL,SORRISO,MT,,NULL
907,09602869000180,AUTO POSTO CHARRUA LTDA.,AUTO POSTO CHARRUA,RODOVIA BR 163,S/N,KM 713,78890000,DISTRITO DE PRIMAVERA,SORRISO,MT,autopostocharrua@gmail.com,6635841020
908,26429577000107,NAGU REVENDEDOR DE DERIVADOS DE PETROLEO LTDA,POSTO NAGU,ESTRADA GLADYS,S/N,KM 01,78540000,DE CHACARAS BRASILIA,CLAUDIA,MT,POSTOSANTAFE1@HOTMAIL.COM,6635461826
909,29276398000175,APEX SAUDE INTELIGENTE E SERVICOS LTDA,PSE MEDICINA DO TRABALHO E CLINICA MEDICA,RUA SEBASTIAO SOUZA CORTES,1130,SALA 01,83090900,CAMPO LARGO DA ROSEIRA,SãO JOSé DOS PINHAIS,PR,gustavoziegmann@hotmail.com,4236464901
910,13675720000107,TITAN REVENDEDOR DE DERIVADOS DE PETROLEO LTDA,POSTO SANTA FE,AVENIDA MARECHAL CANDIDO RONDON,677,,78540000,CENTRO,CLáUDIA,MT,POSTOSANTAFE1@HOTMAIL.COM,6635461826
911,11512642000196,AGUIA BRANCA COMERCIO DE COMBUSTIVEIS LTDA,POSTO AGUIA BRANCA,RODOVIA BR 163,SN,"KM 582,8",78450000,LOTE EXPANSAO URBANA,NOVA MUTUM,MT,,6635454500
912,09450799000192,ROBERSON ATILIO BERGAMIN & CIA LTDA,REDE RURAL,AV P SUDESTE,11595,,78896084,CENTRO-SUL,SORRISO,MT,roberson@rederuralmt.com.br,6635441089
913,18466297000140,HIPERMERCADO MARECHAL LTDA,,AV CARAVELAS,369,,57160000,POVOADO FRANCES,MARECHAL DEODORO,AL,paralegal9@mgcontecnica.com.br,1125751800
914,05870884000159,S.C. AUTO POSTO LTDA,POSTO TEXAS,RUA COLONIZADOR ENIO PIPINO,781,,78550001,SETOR INDUSTRIAL,SINOP,MT,,NULL
915,17570975000158,PRONTO SERVICOS GERAIS LTDA,PRONTO SERVICOS,PRACA VISCONDE DE SINIMBU,189,SALA 206,57020720,CENTRO,MACEIO,AL,consultabil.ltda@bol.com.br,8231941599
916,33722109000191,MADEMARI INDUSTRIA E COMERCIO DE PVC LTDA,MADEMARI,AVENIDA PERIMETRAL SUDESTE,13785,SETOR OESTE,78896248,VERDES CAMPOS,SORRISO,MT,mademarisor@gmail.com,6635441039
917,11239035000102,ADEILTO SOARES ASSIS,SUPERMERCADO BOM CONSELHO,PRACA D PEDRO II,42,,55330000,CENTRO,BOM CONSELHO,PE,,NULL
918,22781982000139,MANUELLA CAVALCANTE DE SANTANA,SUPERMERCADO CABRAL,R VIDAL DE NEGREIROS,488,,55330000,CENTRO,BOM CONSELHO,PE,realassessoria01@hotmail.com,8737731200
919,14913877000188,JATEILMA S. DOS S. ARAUJO LTDA,,AVENIDA TENENTE RAUL DE HOLANDA,291,,55330000,CENTRO,BOM CONSELHO,PE,distribuidorasaomarcos_bc@hotmail.com,8737732847
920,02639249000177,PHJ COMERCIO DE COMBUSTIVEIS LTDA,POSTO TREVAO,RUA COLONIZADOR ENIO PIPINO,4421,,78550528,SETOR INDUSTRIAL NORTE,SINOP,MT,trevaocontabil@terra.com.br,6635176900
921,04811676000116,COOPERATIVA DE PRODUCAO LEITEIRA DE ALAGOAS LTDA.,CPLA,AVENIDA SIQUEIRA CAMPOS,1295,CASA,57010001,PRADO,MACEIó,AL,cplacooperativa@gmail.com,8233369300
922,02583241000136,ALBERTI COMERCIO DE COMBUSTIVEIS LTDA,POSTO CIDADE,AVENIDA NATALINO JOAO BRESCANSIN,1691,,78890000,CENTRO,SORRISO,MT,p.cidade@uol.com.br,6635442021
923,08486557000196,PLANTEL PLANEJAMENTO TECNICO LTDA,PLANTEL AGROPECUARIA,"RODOVIA AL 220, KM 02",40,,57420000,ZONA URBANA,BATALHA,AL,,8235311156
924,03715902000100,PACRE - INDUSTRIA E COMERCIO DE FERRAGENS LTDA,PACRE-COMERCIO E REP.DE FERRAGENS,RUA BARTOLOMEU LOURENCO DE GUSMAO,5578,,81730040,BOQUEIRAO,CURITIBA,PR,luciano@pacre.com.br,4130917618
925,10575734000152,IMPERADOR DISTRIBUIDOR DE EMBALAGENS LTDA,IMPERADOR DISTRIBUIDORA,R JOAO PEDRO MOREIRA DE CARVALHO II,5881,********,78559628,JARDIM AMERICA,SINOP,MT,SUPORTE@EMBALAGENSIMPERADOR.COM.BR,6635321939
926,13073950000198,MARINA COMERCIO DE CALCADOS E CONFECCOES LTDA,MARINA CALCADOS,RUA MATO GROSSO,2612,,78896013,CENTRO-SUL,SORRISO,MT,marinacalcados@hotmail.com,6635449096
927,02475293000199,RAMBO & MAINARDI LTDA,RM PECAS AGRICOLAS,AV P SUDESTE,10827,********,78896052,CENTRO-SUL,SORRISO,MT,SETORLEGAL@DELTASORRISO.COM.BR,6635441910
928,37511144000112,J E KARPINSKI & CIA LTDA,LOJA ESTRELA D ALVA,AVENIDA CURITIBA,2590,,78890000,CENTRO,SORRISO,MT,,NULL
929,01020470000180,SUPERMERCADO IRMAOS MALDANER LTDA,REAL SUPERMERCADOS,AVENIDA TANCREDO NEVES,104,,78896063,CENTRO-SUL,SORRISO,MT,RAFAEL@REALSUPER.COM.BR,6635444166
930,13713204000111,"PALMAS VEICULOS, PECAS E SERVICOS LTDA.",PALMAS,AVENIDA MUNIZ FALCAO,S/N,LETRA B,57602490,JOSE MAIA COSTA,PALMEIRA DOS ÍNDIOS,AL,diretoria@grupoluizjatoba.com.br,8232719983
931,14607917000163,MAZZARDO & POLESELLO LTDA,INDAMAR COMERCIAL AGRICOLA,AVENIDA PERIMETRAL SUDESTE,11423,,78896084,CENTRO-SUL,SORRISO,MT,indamar.financeiro@uol.com.br,6635441106
932,09445403000119,CONDOMINIO SHOPPING CINEMA,SHOPPING CINEMA,RUA BARAO DE JEQUIA,86,,57240052,CENTRO,SAO MIGUEL DOS CAMPOS,AL,josecarlos_murta@prismel.com.br,8232719999
933,12266607000105,"PRISMEL VEICULOS, PECAS E SERVICOS LTDA",,"RODOVIA BR-101 SUL, KM 65",S/N,,57240198,PARAISO,SAO MIGUEL DOS CAMPOS,AL,diretoria@grupoluizjatoba.com.br,8232719983
934,11908167000171,DIESEL DISTRIBUIDORA E SERVICOS LTDA,POSTO VIA SUL,"RODOVIA BR 101 SUL, KM 137",S/N,,57246370,HELIO JATOBA,SAO MIGUEL DOS CAMPOS,AL,diretoria@grupoluizjatoba.com.br,8232719983
935,15589539000103,T.C. COMERCIO DE PECAS AGRICOLAS LTDA,TC PECAS AGRICOLAS,AV P SUDESTE,10675,,78896052,CENTRO-SUL,SORRISO,MT,financeiro@tcagricola.com.br,6635451900
936,14335163000130,MS BRASIL COMERCIO E SERVICOS - LTDA,NULL,R QUINTINO BOCAIUVA,1353,-01,79051050,JARDIM PAULISTA,CAMPO GRANDE,MS,CGMSBRASIL@GMAIL.COM,6732015269
937,13952054000107,JR COMERCIO E SERVICOS LTDA,COMERCIAL JR,RUA FERNANDO REI,20,LOJA 01,79074042,JARDIM MONTE ALEGRE,CAMPO GRANDE,MS,fiscal@jotaconsultoria.com.br,6730276727
938,37181740000181,FERNANDO JOSE BARTH,MARINA CALCADOS,R PARANA,1420,,79490000,CENTRO,SAO GABRIEL DO OESTE,MS,,NULL
939,27510800000109,COMERCIAL DE ALIMENTOS FERREIRA LTDA,BOM SABOR DISTRIBUIDOR,AVENIDA LOURIVAL MELO MOTA,10,,57075000,SANTOS DUMONT,MACEIó,AL,matias@mamcontabilidade.cnt.br,82999559975
940,14157791000172,ENGENEX CONSTRUCOES E SERVICOS LTDA,ENGENEX CONSTRUCOES,RUA FERNANDO REI,10,LOJA 02,79074042,JARDIM MONTE ALEGRE,CAMPO GRANDE,MS,rotacontrato@terra.com.br,6733841217
941,32552822000171,CONDO HOTEL L ' AMIS,CONDOMINIO DO HOTEL COMFORT.,RUA DESPORTISTA HUMBERTO GUIMARAES,372,,57035030,PONTA VERDE,MACEIó,AL,controller.cmcz@atlanticahotels.com.br,8235120470
942,16478689000102,JMS EQUIPAMENTOS DE TECNOLOGIA LTDA,E-AWARE TECHNOLOGIES,AVENIDA AGUA VERDE,1535,,80620200,AGUA VERDE,CURITIBA,PR,fiscal@spro.com.br,4132417700
943,10414615000118,SPRO CONSULTORIA E INFORMATICA LTDA,SPRO IT SOLUTIONS,AVENIDA IGUACU,100,CONJ 301 ANDAR 02,80230020,REBOUCAS,CURITIBA,PR,fiscal@spro.com.br,4132417700
944,20980996000156,EPRODUTOR SISTEMAS LTDA,EPRODUTOR,AVENIDA AGUA VERDE,1535,,80620200,AGUA VERDE,CURITIBA,PR,fiscal@spro.com.br,4132417700
945,27041462000103,SB1 TECNOLOGIA DA INFORMACAO LTDA,SB1 IT SOLUTIONS,RUA DOM PEDRO II,3276,SALA 03,85902010,CENTRO,TOLEDO,PR,fiscal@spro.com.br,4132417700
946,07693574000131,PETERS GAS COMERCIO DE GAS LTDA,PETERS GAS,AVENIDA PORTO ALEGRE,2164,,78890003,BELA VISTA,SORRISO,MT,financeiro@grupopeters.com.br,6635447860
947,06034228000189,PLATAFORMA ENGENHARIA LTDA,PLATAFORMA ENGENHARIA,R COMENDADOR PALMEIRA,593,SALA B,57051150,FAROL,MACEIO,AL,ATENDIMENTO@PLATAFORMAENGENHARIA.COM,8232211916
948,13605917000161,M E Z MATERIAIS PARA CONSTRUCAO LTDA,M E Z MATERIAIS PARA CONSTRUCAO,AV CONSELHEIRO ANTONIO PRADO,2350,,15775000,JARDIM ALVORADA,SANTA FE DO SUL,SP,mezsantafe@gmail.com,1736412222
949,09345597000180,ALMEIDA E DALE LUCHE LTDA,ILUMISOL ENERGIA SOLAR,RUA PERIMETRAL NOVO HORIZONTE,1881,,78898312,NOVO HORIZONTE II,SORRISO,MT,danilo@ilumisolenergiasolar.com.br,6635451538
950,02108881000194,FORLUB-FORNECEDORA DE LUBRIFICANTES LTDA,,RODOVIA BR 376,1388,,83010500,JD CRUZEIRO,SãO JOSé DOS PINHAIS,PR,forlubsjp@terra.com.br,4133826166
951,43425891000130,ELEMAR LOGISTICA SUPORTE E SOLUCOES LTDA,ELEMAR LOGISTICA SUPORTE E SOLUCOES,R OUVIDOR PELEJA,297,,04128000,SAUDE,SAO PAULO,SP,elemar@elemar.com.br,1155810077
952,00828824000154,POSTO 3 LTDA,AUTO POSTO SAO THOME,AV JOSE CAPISTRANO SOUZA,1232,1242/1252,37410001,VL N S DE FATIMA,TRES CORACOES,MG,,NULL
953,04929455000147,AUTO POSTO GONCALVES & PEREIRA LTDA,,AV DEPUTADO CARLOS LUZ,122,,37410001,CENTRO,TRES CORACOES,MG,,NULL
954,03872707000186,AUTO POSTO PEREIRA & MACIEL LTDA,AUTO POSTO IMACULADA CONCEICAO.,AV MANUEL VIDA,800,,37062460,IMACULADA CONCEICAO,VARGINHA,MG,,NULL
955,06906791000108,AUTO POSTO SERVICOS NOVA OPCAO LTDA,POSTO SAO THOME LTDA II,AVENIDA DEPUTADO RENATO AZEREDO,296,,37410001,PERO,TRES CORACOES,MG,,NULL
956,28089948000184,AUTO POSTO P&A COMERCIO DE COMBUSTIVEIS LTDA,POSTO SAO THOME DA FACULDADE,RUA DEPUTADO CARLOS LUZ,233 B,,37410001,CENTRO,TRES CORACOES,MG,sthomerecepcao@yahoo.com.br,3532314545
957,05588544000130,W R EMPREENDIMENTOS E COMERCIO LTDA,WR MATERIAIS PARA CONSTRUCOES LTDA,AVENIDA PAULO LIBANIO,929,TERREO,87920000,CENTRO,SANTA CRUZ DE MONTE CASTELO,PR,exatuscont@brturbo.com.br,4434522102
958,07777714000150,ABATEDOURO E FRIGORIFICO COLIDER LTDA,FRIGOLIDER,RODOVIA MT 320 KM 38,4551,SETOR NORTE,78500000,GLEBA CANAA,COLIDER,MT,ADMINISTRATIVO@FRIGOLIDER.COM.BR,6635411180
959,50549203000100,COMERCIAL DE AUTOMOVEIS SANTA FE LTDA,REVENDEDOR VOLKSWAGEN,AVENIDA NAVARRO DE ANDRADE,741,,15775000,CENTRO,SANTA Fé DO SUL,SP,matospires13@gmail.com,1736312000
960,03494045000158,WORLD GLASS INDUSTRIA E COMERCIO DE VIDROS LTDA,WORLD GLASS,R ARIRAMBA DA COPA,480,,86702262,PARQUE INDUSTRIAL V,ARAPONGAS,PR,worldglass@worldglass.com.br,4331526014
961,12229753000152,COOPERATIVA DE COLONIZACAO AGROPECUARIA E INDUSTRIAL PINDORAMA LTDA,,VILA COLONIA PINDORAMA,S N,,57230000,,CORURIPE,AL,fiscal@cooperativapindorama.com.br,8232746400
962,23756179000107,AMIDOS QUERENCIA LTDA,DUPARANA,ESTRADA ESTADUAL ESTRADA PORTO FELICIO,SN,KM 02 ROD PR 218,87930000,ZONA RURAL,QUERENCIA DO NORTE,PR,,4434621342
963,03198685000110,ESPANHA COMERCIO DE COMBUSTIVEIS LTDA,POSTO MADRID,AVENIDA MINAS GERAIS,691,,86804000,VILA SAO MIGUEL,APUCARANA,PR,,4333217090
964,21186468000192,LYRA E MONTEIRO COMERCIO DE EMBARCACOES LTDA,BOX ADVENTURE,AV COMENDADOR GUSTAVO PAIVA,4360 A,,57037285,MANGABEIRAS,MACEIO,AL,contato.boxadventure@gmail.com,8230132519
965,12199121000193,MAFRIAL - MATADOURO FRIGORIFICO DE ALAGOAS LTDA,,RODOVIA 101 A1 SUL,S N,,57120000,57120,SATUBA,AL,,NULL
966,00522460000180,CONSTRUTORA CAMERA LTDA,CONSTRUCAMERA,RUA RUA JOAO PEDRO MOREIRA DE CARVALHO,SN,CXPST 740 LOTE 186-A1,78559899,CHACARAS,SINOP,MT,fiscal@ostcontabilidade.com.br,6632116222
967,20045918000164,CAMERA PAVIMENTACAO ASFALTICA LTDA,,RUA MONTE BELO DO SUL,597,,78890000,EXPANSAO URBANA,SORRISO,MT,atendimento@deltasorriso.com.br,6635441910
968,54843644000170,CONPAV SANTA FE CONSTRUCOES E PAVIMENTACAO LTDA,CONPAV,RODOVIA SP 640,S/N,KM 4 2 - ESTRADA 20,15785000,ZONA RURAL,SANTA CLARA D'OESTE,SP,conpavsantafe@uol.com.br,1736314744
969,11694605000146,MINI MERCADO SANTA MARGARIDA LTDA,,AVENIDA PAULISTA,1471,CONJ 511 SALA COMERCIAL 2,01311927,BELA VISTA,SAO PAULO,SP,paralegal10@mgcontecnica.com.br,1125751800
970,05632608000152,AUTO POSTO AMIGAO LTDA,AUTO POSTO AMIGAO,AVENIDA BRASIL,560,,86870000,CENTRO,IVAIPORã,PR,,NULL
971,77708576000132,COMERCIAL DE COMBUSTIVEIS ADECREOL LTDA - EM RECUPERACAO JUDICIAL,POSTO AMIGAO,AVENIDA EUGENIO BASTIANI,704,,86840000,,FAXINAL,PR,,NULL
972,34994684000106,NORMED PRODUTOS MEDICOS E FARMACEUTICOS LTDA,NORMED SAUDE,AV FERNANDES LIMA,0008,SALA 103/104/109/110/111/SALA 112/113 EDIF CENTENARIO PLAZA CEN,57050000,FAROL,MACEIO,AL,conteg.al@hotmail.com,82981722233
973,07664981000110,CARDIOVAS PRODUTOS MEDICOS LTDA,CARDIOVAS,AVENIDA CORONEL COLARES MOREIRA,3,SALA 111 EDIF BUSINESS CENTER,65075441,JARDIM RENASCENCA,SAO LUIS,MA,cardiovas@cardiovas.med.br,98991941994
974,22809241000119,NORMED PRODUTOS MEDICOS E FARMACEUTICOS LTDA,NORMED SAUDE,RUA PROFESSORA MARIA NILDE COUTO BEM,220,SALA 103 E 111 EDIF OFFICE CENTER CARIRI,63041155,TRIANGULO,JUAZEIRO DO NORTE,CE,igor@normed.com.br,8831153333
975,02611072000109,TUDO D'AGUA MATERIAIS PARA CONSTRUCAO LTDA.,A TUDO D'AGUA,AVENIDA BADY BASSITT,4955,,15015700,CENTRO,SãO JOSé DO RIO PRETO,SP,contato@atudodagua.com.br,1733551000
976,03658682000112,A HIDRAULICA RIOPRETENSE COMERCIAL LTDA,,R JOSE PONCE DE AZEVEDO,485,,15092603,DISTR. INDUSTR. DR. ULISSES DA SILVEIRA GUIMARAES,SAO JOSE DO RIO PRETO,SP,contato@ahidraulica.com.br,1731218001
977,10343120000145,LIVRARIA POP S LTDA,LOJAS POPS,AVENIDA TANCREDO NEVES,395,,78890000,CENTRO,SORRISO,MT,contato@lojaspops.com.br,6635443279
978,10641717000176,GLOBO ROLAMENTOS E PECAS LTDA,GLOBO ROLAMENTOS,AVENIDA PERIMETRAL SUDESTE,10851,,78890000,CENTRO,SORRISO,MT,fiscal@deltasorriso.com.br,6635441910
979,13365404000120,ESTRELA PECAS DIESEL LTDA,ESTRELA PECAS,AVENIDA MARCELINO PIRES,7121,,79841000,JARDIM MARCIA,DOURADOS,MS,financeiro.estreladourados@estrelapecas.com.br,6734244711
980,02854348000171,ESTRELA PECAS E ACESSORIOS LTDA,ESTRELA PECAS E ACESSORIOS,AVENIDA EDUARDO ELIAS ZAHRAN,308,,79050000,JARDIM TV MORENA,CAMPO GRANDE,MS,,6733428989
981,01968338000102,ESTRELA AUTO PECAS LTDA,ESTRELA AUTO PECAS,AVENIDA MARECHAL FLORIANO PEIXOTO,1077,,79904702,CENTRO,PONTA PORA,MS,ESTRELAPPR@HOTMAIL.COM,6734314049
982,03000105000139,LIVRARIA SORRISO LTDA,LOJAS KATIA,AV NATALINO JOAO BRESCANSIN,891,,78896015,CENTRO-SUL,SORRISO,MT,contato@lojaskatia.com.br,6635443279
983,78041084000107,IATE CLUBE DE GUARATUBA,IATE CLUBE DE GUARATUBA,RUA PROFESSOR FERNANDO MOREIRA,784,,80430080,CENTRO,CURITIBA,PR,,NULL
984,53872784000104,B V MIGOTO & MIGOTO LTDA,AUTO POSTO UMUARAMA,R BARAO DO RIO BRANCO,220,,12570000,CENTRO,APARECIDA,SP,,1120239999
985,06274095000118,AGROMASS BRASIL - IMPORTACAO E EXPORTACAO LTDA,AGROMASS BRASIL - IMP E EXP,RUA JAIR MARTINS MIL HOMENS,500,EDIF NAVARRO BUILDING SALA 1314/1315/1316,15090080,VILA SAO JOSE,SAO JOSE DO RIO PRETO,SP,flavio@agromassbrasil.com.br,1732014888
986,01200581000178,FRIGORIFICO BOI GORDO LTDA,BOI GORDO,AVENIDA BRASIL - PROLONGAMENTO,S/N,TERREO,87900000,COLONIA PARANAVAI - GLEBA 16,LOANDA,PR,boigordo.nfe@gmail.com,4434254242
987,09074874000168,MOTTER COMERCIO DE COMBUSTIVEIS LTDA,POSTO NOSSA FAMILIA,AVENIDA BLUMENAU,1140,,78890000,MORADA DO SOL,SORRISO,MT,deltasorriso@deltasorriso.com.br,6635441910
988,09060760000169,AUTO POSTO NOSSA SENHORA DO SORRISO LTDA,POSTO NOSSA SENHORA DO SORRISO,AVENIDA TANCREDO NEVES,2943,,78890000,BELA VISTA,SORRISO,MT,deltasorriso@deltasorriso.com.br,6635443221
989,18102341000133,MERCADO SCHIMITE JS LTDA ME,,RUA ANTONIO DE CARLI,401,TERREO,89560000,VILA DE CARLI,VIDEIRA,SC,mercado.schimitejs@gmail.com,4935666977
990,07807348000134,"LABORATORIO AMIGOVIDA DE ANALISES CLINICAS, VETERINARIAS E AMBIENTAIS LTDA",,RUA CORONEL FAGUNDES,77,LAB. AMIGOVIDA,89560380,SANTA TEREZA,VIDEIRA,SC,diego@bancacontabil.com.br,4935661611
991,80650245000101,FARMACIA GEREMIAS LTDA,,RUA ANTONIO PINTO,117,,89562040,ALVORADA,VIDEIRA,SC,,4935660626
992,02728049000190,COMBUSTIVEIS SCARIOT III LTDA.,POSTO SCARIOT III,AVENIDA ANTONIO NICO FAVERO,622,,89560204,CENTRO,VIDEIRA,SC,scariotvda3@gmail.com,4935661167
993,07256016000109,SUPERMERCADO MINIBOX FFRT LTDA,MINIBOX FFRT,R FLORENTINO NEISS,50,,89570000,CENTRO,PINHEIRO PRETO,SC,SUPERMERCADOMINIBOXPP@HOTMAIL.COM,49984220808
994,04489202000108,HARMONIZE INDUSTRIA E COMERCIO TEXTIL LTDA,HARMONIZE,RUA EMILIO VESCOVI,153,,89560294,SANTA TEREZA,VIDEIRA,SC,financeiro@harmonize.ind.br,4935667093
995,82112475000134,SUPERA UNIFORMES INDUSTRIA E COMERCIO TEXTIL LTDA,SUPERA UNIFORMES,AVENIDA SANTA CATARINA,560,,89500124,CENTRO,CAçADOR,SC,LICITACAO.SUPERAUNIFORMES@GMAIL.COM,49984015501
996,13715696000184,FARMAGNUS GESTAO DE FRANQUIAS LTDA,,RUA XV DE NOVEMBRO,1770,,89566098,CARBONI,VIDEIRA,SC,pardal@farmagnus.com.br,49999766699
997,04860548965,RODRIGO HAUSER CENTA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
998,85261048000106,RODIVALI COMERCIO E REPRESENTACOES LTDA.,AGROVIDE,RUA JOAO ZARDO,1.830,TREVO,89564506,CAMPO EXPERIMENTAL,VIDEIRA,SC,rodivali@rodivali.com.br,4935660480
999,05417917000100,VIDEIRA INDUSTRIA DE IMPLEMENTOS RODOVIARIOS LTDA,VIDEIRA IMPLEMENTOS,RODOVIA SC 135,SN,KM 126,89564550,CAMPINA BELA,VIDEIRA,SC,contato@videiraimplementos.com.br,4935663290
1000,01781229988,MARIA TERESA HUTTEL KINDLER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001,18648237000149,MOURA E COSTA CLINICA DE RADIOLOGIA LTDA,MAC 3D DIAGNOSTICO POR IMAGEM,RUA DOUTOR MARCELINO NOGUEIRA,580,SALA: 15;,83005370,CENTRO,SAO JOSE DOS PINHAIS,PR,janilson@inovacontabilidade.com.br,4133520955
1002,86547940000110,DRESCH E CIA LTDA,,RODOVIA SC 355,1833,,89562260,PORTAL DAS VIDEIRAS,VIDEIRA,SC,videira@dresch.com.br,4935661333
1003,78862588000180,MERCADO BONIMIX LTDA,,RUA FARROUPILHA,929,,89560504,FARROUPILHA,VIDEIRA,SC,sgcherba@conection.com.br,4935663699
1004,02641349000138,VIDEMANG COMERCIO DE MAQUINAS E FERRAMENTAS LTDA,VIDEMANG COMERCIO DE MAQUINAS E FERRAMENTAS,R LAURO MULLER,412,,89562014,ALVORADA,VIDEIRA,SC,,4935330940
1005,22491851000117,AUTO POSTO E COMERCIO DE COMBUSTIVEIS ELLO LTDA.,AUTO POSTO E COMERCIO DE COMBUSTIVEIS ELLO,RODOVIA SC 135,S/N,KM: 04;,89560000,SANTA LUCIA,VIDEIRA,SC,,4935664292
1006,81856510000167,MANOS IMPLEMENTOS RODOVIARIOS LTDA,MANOS IMPLEMENTOS RODOVIARIOS,R SCUSSIATO,1517,,89565221,SAO FRANCISCO,VIDEIRA,SC,guilherme@manosimplementos.com.br,4935661426
1007,95832150000178,TRANSPORTES LEISI LTDA,,RUA XV DE NOVEMBRO,268,CASA,89590000,CENTRO,ARROIO TRINTA,SC,,NULL
1008,00586445000103,B. E. NOLDIN & CIA LTDA,FARMACIA REALEZA,RUA GUSTAVO RICHARD,120,SALA 06,88340001,CENTRO,CAMBORIU,SC,,4733652773
1009,03020454000112,LOMA TRANSPORTES RODOVIARIOS LTDA,,RUA XV DE NOVEMBRO,715,,89590000,CENTRO,ARROIO TRINTA,SC,,NULL
1010,82162165000124,OUROPAN DISTRIBUIDORA E AGROPECUARIA LTDA.,OUROPAN,RUA XV DE NOVEMBRO,1101,,89560130,CENTRO,VIDEIRA,SC,ouropandistribuidora@gmail.com,4935660570
1011,08753859000183,AVICOLA NINHADA LTDA EM RECUPERACAO JUDICIAL,,RODOVIA 135,SN,,89570000,RURAL P PRETO PPR,PINHEIRO PRETO,SC,ifsocha@avicolaninhada.com.br,4935621399
1012,04633017000137,FRIGOBRAN - FRIGORIFICO BRANCALIONE LTDA,FRIGOBRAN,COMUNIDADE LINHA SAO ROQUE,895678,,89567899,LOURDES,VIDEIRA,SC,,NULL
1013,95765137000143,TRANSPORTES SERIGHELLI LTDA,TRANSPORTES SERIGHELLI,RUA ORLANDO ZARDO,265,CASA,89590000,CENTRO,ARROIO TRINTA,SC,transportesserighelli@gmail.com,49999800396
1014,85326668000186,CONDUVALE ELETRIFICACAO LTDA,,RODOVIA SC 355,2545,SALA 1,89562260,PORTAL DAS VIDEIRAS,VIDEIRA,SC,,4935660761
1015,75447326000160,TRANSPORTES DENIS LTDA,,RUA BELA VISTA,SN,BRCAO,89595000,CIDADE ALTA,SALTO VELOSO,SC,transportesdenis@yahoo.com.br,4935361002
1016,00310025000191,INDUSTRIA E COMERCIO DE ALIMENTOS BANIL LTDA,EMBUTIDOS NONO BEPI,RUA JADIR A. DALLE CORT,S/N,,89567074,CIDADE ALTA,VIDEIRA,SC,,4935660502
1017,83189001000153,TRANSPORTES L.A. MENEGOLA LTDA,,ROD CONTORNO SUL LUIZ HENRIQUE DA SILVEIRA,480,,89567899,MENEGOLA,VIDEIRA,SC,,4935664225
1018,01149601000123,TRANSPORTES 2 DE JULHO LTDA,TRANSPORTES 2 DE JULHO,AVENIDA ENGENHEIRO LOURENCO FAORO,950,SALA 01 FUNDOS,89500001,MARTELLO,CACADOR,SC,brascon@conection.com.br,4935630207
1019,00162470000151,TRANSPIG TRANSPORTES COM E REPRESENTACOES LTDA,TRANS PIG,RUA ALBERTO GRANDO,191,FUNDOS,89562084,SAO CRISTOVAO,VIDEIRA,SC,,NULL
1020,83310375000185,TRANSPORTES SABADIN LTDA,,AVENIDA 21 DE ABRIL,478,,89690000,CENTRO,VARGEãO,SC,,NULL
1021,83696617000110,BRITAGEM VANZ LTDA,,ROD SC 135,SN,KM N 118.4 CXPST N 70,89563110,NOSSA SENHORA APARECIDA,VIDEIRA,SC,,4935661409
1022,00306799000149,POSTO SCARIOT LTDA,NULL,ROD BR 116,S/N,KM 145,89540000,ESTACA ZERO,SANTA CECILIA,SC,,NULL
1023,09629709000125,SCARIOT SERVICOS DE GUINDASTES E ICAMENTOS LTDA,SCARIOT SERVICOS DE GUINDASTES E ICAMENTOS,RODOVIA BR 116,SN,KM 145 BRCAO ESQUERDO,89540000,ESTACA ZERO,SANTA CECíLIA,SC,administrativo@scariotguindastes.com.br,4932440015
1024,15308785000131,S.A. RECHIA SERVICOS E REPRESENTACOES LTDA,,RUA AFONSO BERWANGER,89,SALA,89560432,MARAFON,VIDEIRA,SC,smr.financeiro@gmail.com,4935662281
1025,09342336000107,AGROPECUARIA SMR LTDA,NULL,R NICOLAU CAVON,160,SALA 2,89560136,CENTRO,VIDEIRA,SC,SMR.FINANCEIRO@GMAIL.COM,4935662281
1026,07703859000106,MORAIS & CARNEIRO LTDA,AUTO POSTO PILAO,RUA RUA MARIA BARBOSA CARNEIRO,385,,79530000,CENTRO,ALCINOPOLIS,MS,organizacontabeis1@gmail.com,6732601328
1027,18453561000101,COMERCIO DE COMBUSTIVEIS DUAS NACOES LTDA,AUTO POSTO DUAS NACOES,AVENIDA BRASIL,179,,79904740,CENTRO,PONTA PORA,MS,,6734321177
1028,36807337000152,AUTO POSTO FLOR DA SERRA LTDA,AUTO POSTO FLOR DA SERRA,AVENIDA EUGENIO PENZO,615,,79910000,CENTRO,ANTONIO JOAO,MS,,NULL
